batting_team,bowling_team,current_score,balls_left,wickets_left,current_run_rate,last_five_overs,runs_x
Bangladesh,Pakistan,107,47,8,8.794520547945206,42.0,175
England,Australia,175,5,6,9.130434782608695,53.0,182
Zimbabwe,India,111,29,5,7.318681318681318,37.0,170
Pakistan,India,48,59,4,4.721311475409836,16.0,83
Sri Lanka,Bangladesh,198,5,7,10.330434782608696,54.0,210
West Indies,England,61,81,9,9.384615384615383,41.0,170
Australia,Pakistan,106,23,3,6.556701030927835,28.0,127
Australia,South Africa,63,60,7,6.3,42.0,147
England,New Zealand,152,37,7,10.987951807228916,57.0,214
India,New Zealand,121,29,8,7.978021978021978,31.0,163
India,South Africa,107,65,8,11.672727272727272,56.0,203
Sri Lanka,Pakistan,47,65,6,5.127272727272727,19.0,138
Pakistan,Zimbabwe,79,49,7,6.676056338028169,43.0,141
India,England,97,42,8,7.461538461538462,31.0,170
England,Netherlands,77,67,10,8.716981132075471,47.0,162
South Africa,Sri Lanka,69,61,9,7.016949152542373,41.0,198
Netherlands,Scotland,188,2,4,9.559322033898304,60.0,191
South Africa,Australia,105,40,8,7.875,36.0,145
Pakistan,South Africa,75,71,9,9.183673469387756,46.0,195
Afghanistan,Scotland,131,35,7,9.24705882352941,25.0,210
Australia,England,55,66,7,6.111111111111111,24.0,145
Bangladesh,South Africa,110,34,4,7.674418604651163,16.0,144
Pakistan,Zimbabwe,140,1,3,7.0588235294117645,44.0,141
Bangladesh,Zimbabwe,129,7,3,6.849557522123894,31.0,135
India,New Zealand,52,80,10,7.8,40.0,202
New Zealand,Ireland,76,71,9,9.306122448979592,38.0,198
West Indies,New Zealand,87,58,7,8.419354838709678,34.0,139
Zimbabwe,Scotland,46,76,8,6.2727272727272725,37.0,147
Pakistan,New Zealand,73,60,8,7.3,32.0,153
West Indies,India,79,15,3,4.514285714285714,23.0,95
Bangladesh,West Indies,48,89,6,9.290322580645162,48.0,129
Netherlands,United Arab Emirates,83,49,8,7.014084507042254,42.0,157
Ireland,Afghanistan,84,83,9,13.62162162162162,65.0,225
West Indies,Bangladesh,178,20,4,10.68,44.0,190
South Africa,Bangladesh,126,30,7,8.4,31.0,169
England,Pakistan,29,86,9,5.117647058823529,26.0,131
Scotland,Netherlands,86,43,7,6.701298701298701,29.0,130
Scotland,Netherlands,49,84,9,8.166666666666666,44.0,130
Sri Lanka,India,134,22,4,8.204081632653061,22.0,152
Pakistan,England,116,39,8,8.592592592592593,44.0,195
Pakistan,South Africa,21,81,7,3.230769230769231,15.0,148
England,Australia,117,32,5,7.977272727272727,27.0,179
Oman,Scotland,19,80,6,2.85,17.0,111
Sri Lanka,West Indies,106,58,10,10.258064516129032,49.0,192
Australia,India,168,13,6,9.42056074766355,45.0,194
New Zealand,Pakistan,103,49,7,8.704225352112676,41.0,196
Bangladesh,Sri Lanka,56,64,5,6.0,18.0,120
Zimbabwe,India,86,50,7,7.371428571428571,38.0,170
South Africa,England,146,5,3,7.617391304347826,54.0,154
Netherlands,England,95,42,8,7.3076923076923075,28.0,133
Sri Lanka,New Zealand,136,4,2,7.0344827586206895,44.0,142
Australia,South Africa,92,71,10,11.26530612244898,54.0,193
Sri Lanka,India,50,89,8,9.67741935483871,39.0,152
Pakistan,West Indies,47,62,7,4.862068965517241,27.0,132
Sri Lanka,Australia,136,17,4,7.922330097087379,27.0,157
India,Ireland,138,32,7,9.409090909090908,37.0,213
West Indies,New Zealand,63,65,9,6.872727272727273,35.0,209
South Africa,New Zealand,108,26,6,6.893617021276596,41.0,170
England,West Indies,97,38,5,7.097560975609756,31.0,121
Pakistan,Scotland,150,23,7,9.278350515463918,57.0,204
West Indies,Ireland,130,6,2,6.842105263157895,40.0,138
New Zealand,West Indies,41,90,10,8.2,41.0,238
Pakistan,India,32,88,8,6.0,28.0,83
Sri Lanka,Pakistan,97,55,8,8.953846153846154,45.0,182
England,Australia,55,84,9,9.166666666666666,47.0,162
Sri Lanka,Pakistan,40,86,10,7.0588235294117645,39.0,150
West Indies,England,170,0,7,8.5,55.0,170
South Africa,Afghanistan,66,86,9,11.647058823529411,58.0,209
Sri Lanka,India,116,44,6,9.157894736842104,41.0,152
India,Australia,95,57,10,9.047619047619047,47.0,184
Scotland,Papua New Guinea,80,49,8,6.76056338028169,31.0,146
India,West Indies,174,27,8,11.225806451612904,47.0,240
West Indies,Australia,63,57,5,6.0,24.0,105
Pakistan,India,59,62,6,6.103448275862069,24.0,128
Pakistan,South Africa,46,85,8,7.885714285714286,38.0,149
New Zealand,England,156,10,5,8.50909090909091,44.0,192
Sri Lanka,India,120,29,4,7.912087912087912,29.0,170
Pakistan,South Africa,44,81,8,6.769230769230769,28.0,119
Afghanistan,Scotland,70,54,8,6.363636363636363,33.0,132
New Zealand,Ireland,174,14,6,9.849056603773583,57.0,198
England,Australia,124,20,5,7.44,33.0,162
Afghanistan,West Indies,27,89,7,5.225806451612903,26.0,110
India,Bangladesh,83,57,9,7.904761904761905,32.0,180
Netherlands,Scotland,86,33,4,5.931034482758621,27.0,123
New Zealand,Pakistan,120,12,3,6.666666666666667,35.0,143
New Zealand,Sri Lanka,152,16,7,8.76923076923077,45.0,182
New Zealand,Sri Lanka,53,67,8,6.0,29.0,141
New Zealand,Sri Lanka,84,58,9,8.129032258064516,37.0,170
Sri Lanka,India,57,79,8,8.341463414634147,32.0,152
Afghanistan,West Indies,123,0,3,6.15,45.0,123
United Arab Emirates,Zimbabwe,74,43,5,5.766233766233766,27.0,116
Pakistan,South Africa,95,46,5,7.702702702702703,30.0,168
United Arab Emirates,Oman,31,92,9,6.642857142857143,31.0,172
New Zealand,Australia,53,55,6,4.892307692307693,24.0,117
United Arab Emirates,India,25,66,7,2.7777777777777777,14.0,81
Pakistan,India,117,13,5,6.5607476635514015,50.0,118
Pakistan,Bangladesh,84,42,7,6.461538461538462,35.0,141
Afghanistan,Scotland,139,30,6,9.266666666666667,32.0,210
Ireland,Scotland,63,77,7,8.790697674418604,49.0,159
Pakistan,Zimbabwe,129,10,5,7.036363636363636,46.0,136
Australia,Pakistan,118,37,8,8.53012048192771,34.0,183
South Africa,Australia,168,5,7,8.765217391304347,48.0,178
South Africa,England,62,67,8,7.018867924528302,31.0,191
New Zealand,West Indies,142,10,5,7.745454545454545,41.0,155
India,Sri Lanka,161,3,6,8.256410256410257,36.0,163
Australia,India,78,62,9,8.068965517241379,34.0,171
West Indies,New Zealand,95,34,6,6.627906976744186,29.0,159
England,Australia,120,26,5,7.659574468085107,35.0,162
West Indies,England,86,56,8,8.0625,36.0,169
England,Australia,182,0,5,9.1,45.0,182
India,Bangladesh,171,7,9,9.079646017699115,67.0,176
India,West Indies,143,10,6,7.8,29.0,167
Ireland,United Arab Emirates,85,32,6,5.795454545454546,31.0,125
England,Pakistan,76,76,8,10.363636363636363,63.0,185
Sri Lanka,India,172,17,3,10.019417475728156,38.0,206
New Zealand,England,29,87,8,5.2727272727272725,29.0,123
Ireland,Scotland,77,60,6,7.7,30.0,159
Sri Lanka,Australia,116,31,7,7.820224719101123,40.0,198
Bangladesh,Zimbabwe,88,42,7,6.769230769230769,29.0,135
Australia,Zimbabwe,192,17,10,11.184466019417476,73.0,229
Ireland,West Indies,79,43,6,6.155844155844156,35.0,129
Afghanistan,West Indies,85,27,5,5.483870967741935,32.0,123
Sri Lanka,Australia,88,33,3,6.068965517241379,26.0,128
Sri Lanka,Bangladesh,29,90,8,5.8,29.0,159
Sri Lanka,India,109,58,8,10.548387096774194,40.0,206
Australia,England,68,54,7,6.181818181818182,23.0,145
Sri Lanka,Zimbabwe,79,56,8,7.40625,30.0,182
West Indies,Bangladesh,24,91,9,4.965517241379311,24.0,164
Afghanistan,United Arab Emirates,142,6,5,7.473684210526316,57.0,161
Pakistan,India,47,60,4,4.7,19.0,83
West Indies,New Zealand,86,42,6,6.615384615384615,32.0,159
South Africa,England,119,61,8,12.101694915254235,47.0,229
New Zealand,England,78,36,5,5.571428571428571,28.0,123
New Zealand,India,193,10,6,10.527272727272727,55.0,212
United Arab Emirates,Afghanistan,97,45,8,7.76,28.0,179
England,Netherlands,91,58,10,8.806451612903226,47.0,162
Ireland,Netherlands,80,52,7,7.0588235294117645,41.0,151
South Africa,Bangladesh,41,88,10,7.6875,36.0,169
Afghanistan,Zimbabwe,97,50,8,8.314285714285715,34.0,187
India,England,67,70,9,8.04,34.0,170
Bangladesh,West Indies,100,15,2,5.714285714285714,25.0,118
England,New Zealand,91,67,7,10.30188679245283,62.0,214
England,South Africa,38,87,9,6.909090909090909,36.0,171
Pakistan,West Indies,95,39,7,7.037037037037037,33.0,137
Sri Lanka,Pakistan,42,82,8,6.631578947368421,30.0,102
Sri Lanka,Pakistan,90,46,6,7.297297297297297,36.0,172
Sri Lanka,England,76,65,8,8.290909090909091,46.0,183
South Africa,Sri Lanka,55,75,7,7.333333333333333,38.0,98
India,England,89,34,6,6.209302325581396,40.0,148
United Arab Emirates,Afghanistan,129,13,5,7.233644859813084,29.0,146
South Africa,Bangladesh,109,42,7,8.384615384615385,38.0,169
Afghanistan,Scotland,71,68,9,8.192307692307692,38.0,170
West Indies,India,113,31,9,7.617977528089888,46.0,169
Australia,Pakistan,118,40,7,8.85,51.0,193
Scotland,Ireland,68,73,7,8.680851063829786,36.0,193
New Zealand,England,184,13,7,10.317757009345794,58.0,201
Zimbabwe,South Africa,32,74,7,4.173913043478261,28.0,93
South Africa,Sri Lanka,109,10,2,5.945454545454545,29.0,113
England,Pakistan,137,34,7,9.55813953488372,48.0,185
India,Zimbabwe,39,70,7,4.68,19.0,138
India,West Indies,115,37,8,8.313253012048193,43.0,167
Bangladesh,Sri Lanka,67,48,7,5.583333333333333,23.0,147
Netherlands,England,132,1,5,6.65546218487395,25.0,133
South Africa,Pakistan,61,61,9,6.203389830508475,28.0,188
Sri Lanka,New Zealand,58,65,7,6.327272727272727,34.0,142
Scotland,Netherlands,92,40,8,6.9,33.0,147
Sri Lanka,Bangladesh,105,51,9,9.130434782608695,35.0,210
Australia,Pakistan,114,47,8,9.36986301369863,58.0,168
South Africa,Australia,87,60,8,8.7,44.0,204
Papua New Guinea,Netherlands,51,63,7,5.368421052631579,22.0,128
Pakistan,Sri Lanka,54,47,6,4.438356164383562,29.0,122
United Arab Emirates,Papua New Guinea,82,53,7,7.343283582089552,33.0,180
South Africa,Bangladesh,88,44,7,6.947368421052632,37.0,148
Pakistan,Zimbabwe,52,69,7,6.117647058823529,32.0,141
West Indies,Pakistan,74,23,3,4.577319587628866,24.0,111
Pakistan,Bangladesh,120,40,9,9.0,41.0,201
West Indies,New Zealand,139,41,5,10.556962025316457,52.0,180
India,South Africa,127,51,7,11.043478260869565,48.0,203
New Zealand,West Indies,144,38,8,10.53658536585366,74.0,238
India,South Africa,120,17,5,6.990291262135922,38.0,152
Zimbabwe,Bangladesh,119,25,5,7.515789473684211,51.0,144
South Africa,England,154,11,7,8.477064220183486,63.0,191
India,Sri Lanka,81,50,8,6.942857142857143,28.0,155
Pakistan,Sri Lanka,108,29,8,7.12087912087912,31.0,180
Ireland,India,29,81,6,4.461538461538462,25.0,112
Scotland,Ireland,67,74,7,8.73913043478261,39.0,193
Sri Lanka,India,78,69,8,9.176470588235292,43.0,152
West Indies,India,83,22,6,5.081632653061225,30.0,129
Netherlands,New Zealand,141,13,7,7.906542056074766,58.0,151
Ireland,West Indies,82,41,6,6.227848101265823,36.0,129
United Arab Emirates,Oman,167,2,4,8.491525423728813,54.0,172
Sri Lanka,England,41,85,9,7.0285714285714285,38.0,189
New Zealand,Sri Lanka,131,24,7,8.1875,45.0,170
Australia,Zimbabwe,142,37,10,10.265060240963855,46.0,229
Afghanistan,West Indies,90,23,5,5.56701030927835,36.0,123
Afghanistan,United Arab Emirates,103,21,6,6.242424242424242,31.0,161
Bangladesh,Sri Lanka,42,83,7,6.8108108108108105,40.0,147
West Indies,Sri Lanka,84,54,7,7.636363636363637,22.0,162
Pakistan,South Africa,47,88,9,8.8125,46.0,168
Australia,England,204,6,5,10.736842105263158,51.0,221
Zimbabwe,West Indies,13,84,6,2.1666666666666665,13.0,105
Bangladesh,Australia,88,49,8,7.436619718309859,46.0,153
England,West Indies,172,11,6,9.46788990825688,66.0,191
Sri Lanka,England,114,40,5,8.55,37.0,163
India,England,129,29,5,8.505494505494505,48.0,165
Australia,Pakistan,92,54,7,8.363636363636363,34.0,164
Zimbabwe,New Zealand,110,52,9,9.705882352941176,40.0,200
New Zealand,South Africa,152,1,2,7.663865546218488,30.0,153
Pakistan,India,128,2,0,6.508474576271187,27.0,128
South Africa,Scotland,81,69,10,9.529411764705882,58.0,211
South Africa,New Zealand,63,51,7,5.478260869565218,16.0,128
Pakistan,West Indies,106,30,6,7.066666666666666,29.0,137
Sri Lanka,Pakistan,56,63,7,5.894736842105263,25.0,102
Australia,Sri Lanka,76,48,5,6.333333333333333,32.0,168
New Zealand,South Africa,86,30,4,5.733333333333333,19.0,129
India,Australia,87,49,8,7.352112676056338,49.0,188
Zimbabwe,Bangladesh,126,6,1,6.631578947368421,21.0,131
Pakistan,Zimbabwe,116,15,5,6.628571428571429,41.0,136
Ireland,Afghanistan,122,18,3,7.176470588235294,29.0,142
Australia,South Africa,71,51,6,6.173913043478261,41.0,147
Namibia,Scotland,150,6,5,7.894736842105263,52.0,159
Afghanistan,Zimbabwe,31,91,9,6.413793103448276,27.0,158
United Arab Emirates,Oman,167,3,5,8.564102564102564,55.0,172
Pakistan,New Zealand,114,17,6,6.640776699029126,35.0,148
India,Pakistan,127,5,1,6.626086956521739,23.0,133
New Zealand,Bangladesh,49,67,7,5.547169811320755,21.0,194
Australia,India,69,66,9,7.666666666666667,41.0,164
West Indies,Australia,121,45,6,9.68,41.0,160
Afghanistan,Scotland,113,51,7,9.826086956521738,45.0,210
South Africa,Netherlands,46,88,8,8.625,43.0,145
Zimbabwe,India,44,91,9,9.10344827586207,44.0,145
West Indies,South Africa,97,18,4,5.705882352941177,39.0,131
Ireland,United Arab Emirates,108,11,2,5.944954128440367,33.0,134
South Africa,England,167,28,7,10.891304347826088,55.0,222
India,West Indies,232,5,8,12.104347826086956,74.0,240
New Zealand,South Africa,81,40,5,6.075,19.0,129
Afghanistan,Scotland,68,84,8,11.333333333333334,56.0,171
England,New Zealand,151,21,6,9.151515151515152,54.0,193
Papua New Guinea,Namibia,182,11,7,10.01834862385321,52.0,197
Australia,Sri Lanka,58,62,7,6.0,31.0,137
New Zealand,Australia,152,26,5,9.702127659574469,69.0,214
West Indies,Australia,59,61,8,6.0,24.0,150
Pakistan,West Indies,159,1,6,8.016806722689076,48.0,160
Pakistan,Sri Lanka,164,6,6,8.631578947368421,56.0,175
Pakistan,South Africa,171,19,5,10.15841584158416,42.0,195
Ireland,Oman,106,46,9,8.594594594594595,50.0,159
South Africa,Sri Lanka,52,70,9,6.24,37.0,198
New Zealand,England,89,63,7,9.36842105263158,54.0,176
New Zealand,Sri Lanka,80,78,10,11.428571428571429,51.0,162
New Zealand,Australia,48,90,9,9.6,44.0,214
Netherlands,Scotland,107,47,6,8.794520547945206,51.0,191
Netherlands,Scotland,39,89,9,7.548387096774194,38.0,191
South Africa,New Zealand,49,72,7,6.125,31.0,147
Pakistan,West Indies,32,90,8,6.4,32.0,137
Zimbabwe,New Zealand,65,84,10,10.833333333333334,58.0,200
New Zealand,India,77,81,10,11.846153846153848,60.0,212
Afghanistan,Ireland,92,44,6,7.263157894736842,28.0,152
Pakistan,Ireland,74,65,9,8.072727272727272,38.0,159
India,Bangladesh,59,76,10,8.045454545454545,47.0,176
United Arab Emirates,India,25,76,8,3.409090909090909,24.0,81
United Arab Emirates,Ireland,123,15,4,7.0285714285714285,42.0,133
New Zealand,Pakistan,57,65,7,6.218181818181818,22.0,133
England,Pakistan,61,69,8,7.176470588235294,31.0,172
Netherlands,Scotland,84,35,4,5.929411764705883,26.0,123
Australia,South Africa,98,26,5,6.25531914893617,32.0,147
England,Australia,84,57,7,8.0,31.0,162
Pakistan,Australia,130,38,7,9.51219512195122,61.0,191
Sri Lanka,Pakistan,40,85,9,6.857142857142857,37.0,145
West Indies,Afghanistan,60,80,9,9.0,41.0,112
Pakistan,West Indies,115,26,6,7.340425531914893,31.0,137
New Zealand,South Africa,44,90,9,8.8,44.0,173
West Indies,Bangladesh,155,8,7,8.303571428571429,45.0,171
Australia,Pakistan,79,64,8,8.464285714285714,40.0,191
South Africa,Sri Lanka,38,72,7,4.75,28.0,115
Ireland,Afghanistan,217,7,4,11.52212389380531,52.0,225
Zimbabwe,Bangladesh,73,46,8,5.918918918918919,28.0,119
Australia,Sri Lanka,168,0,4,8.330578512396695,49.0,168
South Africa,Australia,117,24,6,7.3125,41.0,156
New Zealand,Sri Lanka,57,56,5,5.34375,25.0,179
West Indies,Australia,174,7,4,9.238938053097344,50.0,191
Bangladesh,West Indies,66,88,8,12.375,62.0,184
Pakistan,Australia,114,4,2,5.896551724137931,44.0,116
South Africa,Sri Lanka,91,30,3,6.066666666666666,23.0,113
India,Australia,84,44,5,6.631578947368421,25.0,140
India,South Africa,113,28,8,7.369565217391305,42.0,186
South Africa,Pakistan,165,5,7,8.608695652173912,51.0,188
South Africa,Pakistan,77,33,6,5.310344827586207,36.0,133
Pakistan,Australia,100,36,8,7.142857142857143,30.0,150
New Zealand,Pakistan,43,88,9,8.0625,43.0,185
Bangladesh,Sri Lanka,59,58,5,5.709677419354839,18.0,120
Pakistan,New Zealand,81,70,10,9.72,48.0,183
Zimbabwe,New Zealand,84,39,6,6.222222222222222,34.0,123
Australia,India,50,81,10,7.6923076923076925,34.0,164
South Africa,New Zealand,90,55,8,8.307692307692308,33.0,133
Sri Lanka,India,41,66,7,4.555555555555555,25.0,138
Pakistan,Australia,55,49,4,4.647887323943662,22.0,96
West Indies,India,90,81,10,13.846153846153848,72.0,245
New Zealand,Sri Lanka,54,67,7,6.113207547169812,34.0,142
West Indies,India,96,16,6,5.538461538461538,34.0,129
India,South Africa,84,77,8,11.72093023255814,58.0,203
New Zealand,England,48,68,7,5.538461538461538,24.0,148
Pakistan,Zimbabwe,47,70,8,5.64,27.0,136
Pakistan,New Zealand,66,65,8,7.2,35.0,181
Afghanistan,Scotland,67,58,8,6.483870967741935,32.0,132
New Zealand,West Indies,127,44,8,10.026315789473683,61.0,238
Bangladesh,Pakistan,57,64,10,6.107142857142857,31.0,141
India,Sri Lanka,135,14,7,7.641509433962264,35.0,155
Pakistan,New Zealand,133,19,5,7.900990099009901,39.0,161
England,South Africa,34,71,7,4.163265306122449,19.0,111
Pakistan,South Africa,161,9,7,8.702702702702704,52.0,176
Australia,India,113,51,9,9.826086956521738,57.0,184
New Zealand,Pakistan,53,68,7,6.115384615384615,25.0,99
United Arab Emirates,Pakistan,41,54,6,3.727272727272727,20.0,129
Australia,Zimbabwe,20,90,7,4.0,17.0,138
Pakistan,England,50,77,8,6.976744186046512,34.0,126
South Africa,Afghanistan,47,90,8,9.4,47.0,139
Australia,India,144,17,7,8.388349514563107,55.0,171
United Arab Emirates,Afghanistan,74,72,9,9.25,49.0,164
Oman,Scotland,59,80,9,8.85,45.0,167
Pakistan,South Africa,39,85,8,6.685714285714286,24.0,119
Netherlands,Afghanistan,130,5,4,6.782608695652174,35.0,149
West Indies,Pakistan,58,37,2,4.192771084337349,16.0,115
Oman,Afghanistan,63,60,7,6.3,35.0,149
South Africa,Sri Lanka,86,43,7,6.701298701298701,42.0,145
New Zealand,Sri Lanka,112,7,4,5.946902654867257,34.0,120
Afghanistan,Ireland,72,76,9,9.818181818181818,50.0,233
Sri Lanka,West Indies,56,57,5,5.333333333333333,19.0,122
Pakistan,New Zealand,79,47,6,6.493150684931507,33.0,163
Australia,Sri Lanka,85,72,9,10.625,51.0,263
Sri Lanka,West Indies,63,68,10,7.269230769230769,50.0,158
Zimbabwe,Bangladesh,65,55,9,6.0,36.0,119
Scotland,Afghanistan,89,38,6,6.512195121951219,34.0,139
Bangladesh,West Indies,86,29,3,5.670329670329671,22.0,118
Pakistan,England,84,61,8,8.542372881355933,47.0,190
India,Pakistan,67,57,6,6.380952380952381,37.0,141
West Indies,New Zealand,45,82,9,7.105263157894737,31.0,209
Australia,Sri Lanka,60,87,10,10.909090909090908,59.0,187
South Africa,Pakistan,37,69,7,4.352941176470588,22.0,133
England,Australia,127,18,4,7.470588235294118,41.0,135
South Africa,West Indies,98,57,10,9.333333333333334,36.0,195
South Africa,Sri Lanka,84,52,8,7.411764705882353,48.0,163
Scotland,Netherlands,67,86,10,11.823529411764708,51.0,252
United Arab Emirates,Zimbabwe,86,27,3,5.548387096774194,19.0,116
Australia,Pakistan,165,3,4,8.461538461538462,25.0,168
Pakistan,South Africa,34,95,9,8.16,33.0,119
South Africa,Afghanistan,203,0,5,10.15,72.0,209
Pakistan,South Africa,91,30,3,6.066666666666666,14.0,119
New Zealand,West Indies,95,45,7,7.6,38.0,155
Australia,Zimbabwe,98,64,10,10.5,44.0,229
Zimbabwe,Pakistan,132,18,8,7.764705882352941,40.0,162
England,Pakistan,125,11,7,6.8807339449541285,36.0,148
Bangladesh,Australia,31,85,8,5.314285714285714,29.0,156
Zimbabwe,New Zealand,106,32,6,7.227272727272727,31.0,159
Ireland,Afghanistan,76,85,9,13.028571428571428,65.0,225
Pakistan,New Zealand,87,41,3,6.6075949367088604,25.0,143
England,Pakistan,96,46,6,7.783783783783784,39.0,150
Sri Lanka,India,113,36,7,8.071428571428571,39.0,171
India,South Africa,68,69,9,8.0,35.0,172
West Indies,Sri Lanka,154,4,4,7.9655172413793105,33.0,162
South Africa,India,143,1,5,7.210084033613445,34.0,149
India,West Indies,133,20,6,7.98,35.0,167
South Africa,West Indies,93,64,10,9.964285714285714,47.0,195
England,South Africa,160,12,3,8.88888888888889,52.0,171
Sri Lanka,Bangladesh,124,40,9,9.3,39.0,210
New Zealand,England,59,67,9,6.679245283018868,30.0,149
Pakistan,Bangladesh,79,30,6,5.266666666666667,45.0,129
Sri Lanka,South Africa,91,34,5,6.348837209302325,28.0,134
South Africa,West Indies,82,75,10,10.933333333333334,61.0,195
Pakistan,Bangladesh,71,34,6,4.953488372093023,41.0,129
Australia,Pakistan,191,6,5,10.052631578947368,64.0,191
United Arab Emirates,Afghanistan,78,66,8,8.666666666666666,45.0,164
Sri Lanka,Pakistan,45,86,8,7.9411764705882355,43.0,182
